Timestamp,Solar_Irradiance,Temperature,Wind_Speed,Humidity,Rainfall,Solar_Power_Generated,Wind_Power_Generated,Hydro_Power_Generated,Battery_Level,Battery_Input_Output,Aux_Backup_Power,Load_Demand,Grid_Frequency,Energy_Cost,Forecasted_Solar,Forecasted_Wind,Forecasted_Load,Optimal_Distribution
2025-01-01 00:00:00,599.3428306022465,29.630887737658206,8.798710873172004,46.18924320769286,0.2434828616049801,179.80284918067397,52.42918393539976,228.22439689258357,52.865639066206,33.527860544164064,91.78323970573044,354.9474931909878,50.0486184791562,0.19159061157747978,168.51892558346424,51.512721315311744,355.431236828002,477.77919127773936
2025-01-01 01:00:00,472.3471397657631,34.54708320235065,7.849267365825538,79.50296461080373,0.2080510688152398,141.70414192972893,37.222310240342836,276.3214617117787,43.936306606535446,-18.910137598854625,110.60466765370876,467.8746875052572,49.80506282446776,0.14541000954318684,111.82338606393392,25.99031330004203,472.17387665525735,448.55973830286683
2025-01-01 02:00:00,629.5377076201385,18.007162130904295,6.119260739840349,59.89534093580722,0.3897967484469401,188.86131228604154,17.63651748619309,244.21640708021516,42.13815824427313,-23.06701021191919,50.33206502090247,352.24875836772355,49.79496425427158,0.15937594463883822,213.9642280535396,23.8885411034398,336.7715989737533,314.3156748843196
2025-01-01 03:00:00,804.6059712816051,27.814846183452854,4.706126444588852,34.62349674805987,0.0837036899559433,241.38179138448155,8.022444698361916,127.3570956106874,43.64369494023184,22.746290847294585,49.206058650501085,297.50898698200956,50.07391804947016,0.1883928346686697,231.42834091590075,25.529256518411376,269.74721925272087,495.7479761772354
2025-01-01 04:00:00,453.1693250553328,21.746787154390866,7.39644662722718,33.51305575463875,0.4033948211457837,135.95079751659986,31.144785219673565,264.6992255205194,44.56286752184437,6.771057525718285,30.572872308439443,389.43495008397514,50.05070202721354,0.09182562216955309,110.58806141709361,30.799026878391572,336.77181316465385,418.29369707682946
2025-01-01 05:00:00,453.1726086101639,22.56437308117652,6.786970770843499,50.05429912176365,0.39012089404475636,135.95178258304918,24.06267434766608,161.80059545562204,58.02803584174685,-18.758511530727976,19.9864447748145,185.25331196732236,49.994260463492594,0.1078494293439398,132.58659989329834,43.2413018667567,164.39883122501618,197.80725621683777
2025-01-01 06:00:00,815.8425631014783,22.038030378805654,7.790386440055465,77.09381862668806,0.7175360691532479,244.7527689304435,36.39091377667707,202.32751847697986,59.77703596458639,4.33249950809238,39.13586538897603,386.0590165624636,49.86045514952449,0.1650680007501899,246.12020024979668,52.635912854430096,400.2533801604972,487.88122254323696
2025-01-01 07:00:00,653.4869458305818,20.68004615160092,7.270343603363939,72.46085608445495,0.8968305238542267,196.04608374917456,29.57881469338781,239.4149260282115,54.75676298037634,-20.515053672805546,107.97312534020647,535.3826161495048,49.92920890593259,0.17884933542947595,161.1167492375939,13.433096882356935,514.2952730083177,424.60231912858455
2025-01-01 08:00:00,406.1051228130096,25.242608139724133,8.09910543063867,77.31689788034438,0.29030346577253274,121.83153684390288,40.89094190356827,308.49247846237415,54.27944174493097,22.016427968452103,55.3606242254058,340.4779789867489,49.97372532523135,0.18284348339966935,128.46449018641815,30.78409031867612,333.3437678639707,478.0645413545916
2025-01-01 09:00:00,608.5120087171929,20.84524941794481,4.929529576878864,61.03614338649656,0.18000686241447333,182.55360261515787,9.220031125118457,360.89613367270226,45.39821007759871,21.22741929746267,125.6807232115548,392.8825539634948,49.84041060314259,0.12981286122259192,161.61045124135256,23.58308857431497,406.8754925858643,598.3205977144637
2025-01-01 10:00:00,407.31646143750754,26.352284128899193,8.634788131268651,56.41193987732943,0.15010335452106865,122.19493843125227,49.55312122335921,234.8392535924412,44.9952113311149,10.640123976438861,101.73568743762809,343.58481529366327,49.926097134197676,0.09072078827502403,156.41551461506802,8.863932766202645,359.20550018634333,434.25254830731876
2025-01-01 11:00:00,406.85404928594863,24.748809452754315,6.395199209384799,38.84715160237704,0.10822291355506095,122.05621478578459,20.13159518074549,194.08685647063243,40.82993104611111,7.233221224940332,1.5747893280973102,409.4702166881471,50.06523303381767,0.1325337772759544,132.5354250273193,17.889759783270655,377.0842311231659,358.08673934767563
2025-01-01 12:00:00,548.3924543132068,23.80525976566795,10.150521745250531,49.69156521655869,0.029687978904190403,164.51773629396206,80.4972520113488,227.61592179115323,45.406882423911924,35.22376249734747,132.7487792110845,452.9387292967751,50.14273053642892,0.10768815082484645,156.51973649177572,59.034783986978724,482.8505099903843,503.81269844892705
2025-01-01 13:00:00,117.34395106844045,20.46218168979201,4.621624363820864,56.04116197043251,0.20961569920849488,35.203185320532135,7.598010494755069,250.67124226994665,42.65918105093425,-0.006273452235494242,140.53993227958549,247.01433027367204,49.95805652473415,0.1149435745995949,20.299829914185125,0.4497034732521996,280.8348329543366,260.1402557051769
2025-01-01 14:00:00,155.01643349739345,22.116143347158335,9.4719276063305,35.31602578077703,0.1575250533525845,46.50493004921804,65.40802975252699,188.69237032271795,42.075351471958015,-23.637482508416024,50.30686625825733,305.0412098760237,50.07564883543161,0.17267210682050071,44.40557589794556,60.925728417088926,271.1457141594669,355.6810168263979
2025-01-01 15:00:00,387.54249415180544,28.77695612912878,6.395821566925296,43.236717162672676,1.6968733912148304,116.26274824554164,20.13747315372516,340.66676953206104,38.897562264936,8.989478256646137,121.00957714474958,302.49624764536264,49.808593992941255,0.08906325032310643,128.51856307720743,14.76380748511254,277.78114155612803,387.8947528411357
2025-01-01 16:00:00,297.43377593311527,27.504585938121902,4.697163992771103,65.89351764382434,0.4078934248270577,89.23013277993459,7.976697564871608,223.74034070438185,47.59181902420265,41.72094099074228,57.17508812954005,370.4177364266913,50.06594512411136,0.17930974609768427,88.7202502082306,-0.30722121681752146,406.1504569210771,358.21567812481715
